Model,Model_Key,Fit_Stage,Year,Forecast_Temperature_Change_From_1951_1980_C,Reference_Year,Reference_Temperature_Change_From_1951_1980_C,Forecast_Additional_Change_From_Last_Observed_Year_C
Quadratic time trend,quadratic_time,training_data,2124,5.8118616938616885,2021,0.84,4.971861693861689
Quadratic time trend,quadratic_time,training_data,2125,5.8775700693436495,2021,0.84,5.03757006934365
Quadratic time trend,quadratic_time,training_data,2126,5.943641991132552,2021,0.84,5.103641991132553
Quadratic time trend,quadratic_time,training_data,2127,6.010077459228397,2021,0.84,5.170077459228398
Quadratic time trend,quadratic_time,training_data,2128,6.076876473631185,2021,0.84,5.2368764736311855
Quadratic time trend,quadratic_time,training_data,2129,6.144039034340916,2021,0.84,5.304039034340916
Quadratic time trend,quadratic_time,training_data,2130,6.211565141357588,2021,0.84,5.371565141357588
Quadratic time trend,quadratic_time,training_data,2131,6.279454794681203,2021,0.84,5.439454794681203
Quadratic time trend,quadratic_time,training_data,2132,6.347707994311762,2021,0.84,5.507707994311762
Quadratic time trend,quadratic_time,training_data,2133,6.416324740249262,2021,0.84,5.576324740249262
Quadratic time trend,quadratic_time,training_data,2134,6.485305032493705,2021,0.84,5.645305032493705
Quadratic time trend,quadratic_time,training_data,2135,6.5546488710450905,2021,0.84,5.714648871045091
Quadratic time trend,quadratic_time,training_data,2136,6.624356255903419,2021,0.84,5.784356255903419
Quadratic time trend,quadratic_time,training_data,2137,6.6944271870686896,2021,0.84,5.85442718706869
Quadratic time trend,quadratic_time,training_data,2138,6.764861664540903,2021,0.84,5.924861664540903
Quadratic time trend,quadratic_time,training_data,2139,6.835659688320058,2021,0.84,5.995659688320059
Quadratic time trend,quadratic_time,training_data,2140,6.906821258406157,2021,0.84,6.066821258406157
Quadratic time trend,quadratic_time,training_data,2141,6.978346374799198,2021,0.84,6.138346374799198
Quadratic time trend,quadratic_time,training_data,2142,7.050235037499181,2021,0.84,6.2102350374991815
Quadratic time trend,quadratic_time,training_data,2143,7.1224872465061075,2021,0.84,6.282487246506108
Quadratic time trend,quadratic_time,training_data,2144,7.195103001819976,2021,0.84,6.355103001819976
Quadratic time trend,quadratic_time,training_data,2145,7.268082303440787,2021,0.84,6.428082303440787
Quadratic time trend,quadratic_time,training_data,2146,7.34142515136854,2021,0.84,6.50142515136854
Quadratic time trend,quadratic_time,training_data,2147,7.415131545603236,2021,0.84,6.575131545603236
Quadratic time trend,quadratic_time,training_data,2148,7.489201486144875,2021,0.84,6.649201486144875
Quadratic time trend,quadratic_time,training_data,2149,7.563634972993456,2021,0.84,6.723634972993456
Quadratic time trend,quadratic_time,training_data,2150,7.63843200614898,2021,0.84,6.79843200614898
Quadratic time trend,quadratic_time,training_data,2151,7.713592585611446,2021,0.84,6.873592585611446
Quadratic time trend,quadratic_time,training_data,2152,7.789116711380855,2021,0.84,6.949116711380855
Quadratic time trend,quadratic_time,training_data,2153,7.865004383457206,2021,0.84,7.0250043834572065
Quadratic time trend,quadratic_time,training_data,2154,7.9412556018405,2021,0.84,7.1012556018405
Quadratic time trend,quadratic_time,training_data,2155,8.017870366530737,2021,0.84,7.177870366530737
Quadratic time trend,quadratic_time,training_data,2156,8.094848677527915,2021,0.84,7.2548486775279155
Quadratic time trend,quadratic_time,training_data,2157,8.172190534832037,2021,0.84,7.332190534832037
Quadratic time trend,quadratic_time,training_data,2158,8.249895938443101,2021,0.84,7.409895938443102
Quadratic time trend,quadratic_time,training_data,2159,8.327964888361107,2021,0.84,7.487964888361107
Quadratic time trend,quadratic_time,training_data,2160,8.406397384586056,2021,0.84,7.566397384586056
Quadratic time trend,quadratic_time,training_data,2161,8.485193427117947,2021,0.84,7.645193427117947
Quadratic time trend,quadratic_time,training_data,2162,8.564353015956781,2021,0.84,7.7243530159567815
Quadratic time trend,quadratic_time,training_data,2163,8.643876151102557,2021,0.84,7.803876151102557
Quadratic time trend,quadratic_time,training_data,2164,8.723762832555277,2021,0.84,7.883762832555277
Quadratic time trend,quadratic_time,training_data,2165,8.804013060314938,2021,0.84,7.964013060314938
Quadratic time trend,quadratic_time,training_data,2166,8.884626834381542,2021,0.84,8.044626834381543
Quadratic time trend,quadratic_time,training_data,2167,8.96560415475509,2021,0.84,8.12560415475509
Quadratic time trend,quadratic_time,training_data,2168,9.046945021435578,2021,0.84,8.206945021435578
Quadratic time trend,quadratic_time,training_data,2169,9.12864943442301,2021,0.84,8.28864943442301
Quadratic time trend,quadratic_time,training_data,2170,9.210717393717385,2021,0.84,8.370717393717385
Quadratic time trend,quadratic_time,training_data,2171,9.293148899318702,2021,0.84,8.453148899318702
Quadratic time trend,quadratic_time,training_data,2172,9.375943951226962,2021,0.84,8.535943951226962
Quadratic time trend,quadratic_time,training_data,2173,9.459102549442163,2021,0.84,8.619102549442163
Quadratic time trend,quadratic_time,training_data,2174,9.542624693964306,2021,0.84,8.702624693964307
Quadratic time trend,quadratic_time,training_data,2175,9.626510384793395,2021,0.84,8.786510384793395
Quadratic time trend,quadratic_time,training_data,2176,9.710759621929423,2021,0.84,8.870759621929423
Quadratic time trend,quadratic_time,training_data,2177,9.795372405372396,2021,0.84,8.955372405372396
Quadratic time trend,quadratic_time,training_data,2178,9.880348735122311,2021,0.84,9.040348735122311
Quadratic time trend,quadratic_time,training_data,2179,9.965688611179168,2021,0.84,9.125688611179168
Quadratic time trend,quadratic_time,training_data,2180,10.051392033542967,2021,0.84,9.211392033542968
Quadratic time trend,quadratic_time,training_data,2181,10.13745900221371,2021,0.84,9.29745900221371
Quadratic time trend,quadratic_time,training_data,2182,10.223889517191393,2021,0.84,9.383889517191394
Quadratic time trend,quadratic_time,training_data,2183,10.310683578476022,2021,0.84,9.470683578476022
Quadratic time trend,quadratic_time,training_data,2184,10.397841186067591,2021,0.84,9.557841186067591
Quadratic time trend,quadratic_time,training_data,2185,10.485362339966104,2021,0.84,9.645362339966104
Quadratic time trend,quadratic_time,training_data,2186,10.573247040171559,2021,0.84,9.733247040171559
Quadratic time trend,quadratic_time,training_data,2187,10.661495286683955,2021,0.84,9.821495286683955
Quadratic time trend,quadratic_time,training_data,2188,10.750107079503296,2021,0.84,9.910107079503296
Quadratic time trend,quadratic_time,training_data,2189,10.839082418629578,2021,0.84,9.999082418629579
Quadratic time trend,quadratic_time,training_data,2190,10.928421304062804,2021,0.84,10.088421304062804
Quadratic time trend,quadratic_time,training_data,2191,11.018123735802972,2021,0.84,10.178123735802972
Quadratic time trend,quadratic_time,training_data,2192,11.10818971385008,2021,0.84,10.26818971385008
Quadratic time trend,quadratic_time,training_data,2193,11.198619238204133,2021,0.84,10.358619238204133
Quadratic time trend,quadratic_time,training_data,2194,11.289412308865128,2021,0.84,10.449412308865128
Quadratic time trend,quadratic_time,training_data,2195,11.380568925833066,2021,0.84,10.540568925833066
Quadratic time trend,quadratic_time,training_data,2196,11.472089089107945,2021,0.84,10.632089089107945
Quadratic time trend,quadratic_time,training_data,2197,11.563972798689768,2021,0.84,10.723972798689768
Quadratic time trend,quadratic_time,training_data,2198,11.656220054578533,2021,0.84,10.816220054578533
Quadratic time trend,quadratic_time,training_data,2199,11.74883085677424,2021,0.84,10.908830856774241
Quadratic time trend,quadratic_time,training_data,2200,11.841805205276891,2021,0.84,11.001805205276892
